year,location,sector_code,sector,carbon_monoxide,carbon_dioxide,methane,nitrous_oxide,nitrogen_oxides,non-methane_volatile_organic_compounds,hfc-23,hfc-32,hfc-41,hfc-43-10mee,hfc-125,hfc-134,hfc-134a,hfc-143,hfc-143a,hfc-152a,hfc-227ea,hfc-236fa,hfc-245ca,unspecified_mix_of_hfcs,cf4,c2f6,c3f8,c4f10,c-c4f8,c5f12,c6f14,sulphur_hexafluoride,sulphur_dioxide,hfc-245fa,hfc-365mfc,black_carbon,pm_2.5,pm_10,carbon_dioxide_equivalent_-_ar5,other_-_ar5,hydrofluorocarbons_-_ar5,perfluorocarbons_-_ar5,carbon_dioxide_-_ar5,methane_-_ar5,nitrous_oxide_-_ar5,sulphur_hexafluoride_-_ar5,carbon_dioxide_equivalent_confidential_-_ar5,hfc-23_-_ar5,hfc-32_-_ar5,hfc-41_-_ar5,hfc-43-10mee_-_ar5,hfc-125_-_ar5,hfc-134_-_ar5,hfc-134a_-_ar5,hfc-143_-_ar5,hfc-143a_-_ar5,hfc-152a_-_ar5,hfc-227ea_-_ar5,hfc-236fa_-_ar5,hfc-245ca_-_ar5,unspecified_mix_of_hfcs_-_ar5,cf4_-_ar5,c2f6_-_ar5,c3f8_-_ar5,c4f10_-_ar5,c-c4f8_-_ar5,c5f12_-_ar5,c6f14_-_ar5,other_perfluorocarbons_-_ar5,hfc-245fa_-_ar5,hfc-365mfc_-_ar5
2017,Victoria,,Total UNFCCC,1012.95,78265.37,670.58,15.17,320.55,312.86,0.01,0.09,NA,NA,0.21,0,0.58,NA,0.13,0.02,0.01,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,138.09,0.02,0.02,24.67,104.58,23.7,103372.17,2310.56,2258.28,21.63,78265.37,18776.18,4020.06,30.65,NA,110.76,62.27,NA,NA,654.62,0.59,750.49,NA,615.65,2.91,20.62,7.06,NA,NA,20.36,1.28,NA,NA,NA,NA,NA,NA,20.6,12.7
2018,Victoria,,Total UNFCCC,859.13,69640.39,668.57,14.66,305.51,299.45,0.01,0.09,NA,NA,0.2,0,0.57,NA,0.13,0.02,0.01,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,135.68,0.02,0.02,23.13,86.95,18.85,94604.3,2358.09,2277.28,41.98,69640.39,18719.9,3885.93,38.82,NA,139.83,58.89,NA,NA,629.41,1.17,741.37,NA,637.94,3.33,24.29,9.74,NA,NA,37.39,4.59,NA,NA,NA,NA,NA,NA,19.01,12.3
2019,Victoria,,Total UNFCCC,733.16,67360.36,633,13.54,292.78,260.93,0.01,0.1,NA,NA,0.22,0,0.64,NA,0.15,0.03,0.01,0,NA,NA,0.01,0,NA,NA,NA,NA,NA,0,112.04,0.03,0.02,20.39,69.87,17.83,91329.15,2656.53,2572.34,47.51,67360.36,17723.9,3588.35,36.68,NA,157.95,66.52,NA,NA,710.96,1.32,837.42,NA,720.6,3.77,27.43,11,NA,NA,37.96,9.55,NA,NA,NA,NA,NA,NA,21.47,13.9
1990,Western Australia,,Total UNFCCC,4966.01,55627.81,670.43,12.44,413.47,493.55,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52.24,NA,NA,86.53,568.64,NA,77831.21,133.89,112.47,NA,55627.81,18772.07,3297.44,21.42,NA,112.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,Western Australia,,Total UNFCCC,4953.97,54735.47,661.83,11.66,420.07,493.21,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56.47,NA,NA,84.19,553.25,NA,76492.75,136.24,112.9,NA,54735.47,18531.16,3089.88,23.33,NA,112.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,Western Australia,,Total UNFCCC,4435.04,46966.67,641.03,11.73,410.11,445.45,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55.53,NA,NA,57.46,377.62,NA,68155.88,130.99,105.8,NA,46966.67,17948.97,3109.25,25.2,NA,105.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,Western Australia,,Total UNFCCC,4225.07,46466.19,632.71,11.9,410.41,428.03,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56.15,NA,NA,48.64,319.66,NA,67508.86,172.41,145.35,NA,46466.19,17715.87,3154.4,27.06,NA,145.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,Western Australia,,Total UNFCCC,4961.3,49218.07,645.69,12.54,440.98,472.64,0.01,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54.67,0,0,54.65,359.1,NA,70731.39,110.96,81.99,NA,49218.07,18079.31,3323.04,28.96,NA,81.79,0.01,NA,NA,0.06,0,0.07,NA,0.06,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1995,Western Australia,,Total UNFCCC,5093.17,45879.76,648.65,12.29,461.07,478.39,0.01,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53.22,NA,NA,52.29,343.6,NA,67415.9,117.84,86.69,NA,45879.76,18162.33,3255.98,31.15,NA,72.82,0.07,NA,0,5.86,0,6.87,NA,0.85,NA,0.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,Western Australia,,Total UNFCCC,5972.04,47795.31,660.83,13.78,486.65,532.34,0,0,NA,0,0,0,0.01,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59.72,NA,NA,53.8,353.52,NA,70013.79,62.47,34.65,NA,47795.31,18503.34,3652.67,27.82,NA,0.02,0.17,NA,0.01,14.64,0.01,17.16,NA,2.12,NA,0.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,Western Australia,,Total UNFCCC,6226.05,48283.61,653.19,14.18,511.51,543.71,0,0,NA,0,0.01,0,0.02,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.52,NA,NA,57.91,380.56,NA,70416.2,84.71,58.71,NA,48283.61,18289.43,3758.45,26,NA,0.03,0.29,NA,0.01,24.8,0.01,29.08,NA,3.59,NA,0.89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,Western Australia,,Total UNFCCC,6462.65,42836.13,641.69,14.56,530.61,559.06,0,0,NA,0,0.01,0,0.03,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50.69,NA,NA,56.37,370.41,NA,64767.21,106.45,82.76,NA,42836.13,17967.29,3857.35,23.69,NA,0.05,0.41,NA,0.01,34.96,0.01,40.99,NA,5.07,NA,1.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,Western Australia,,Total UNFCCC,7020.08,40869.7,627.55,14.76,550.22,578.13,0,0,NA,0,0.02,0,0.05,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50.04,NA,NA,51.58,338.93,NA,62497.78,146.06,125.16,NA,40869.7,17571.47,3910.55,20.9,NA,0.07,0.62,NA,0.02,52.87,0.02,61.99,NA,7.66,NA,1.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,Western Australia,,Total UNFCCC,7100.61,40758.23,649.47,14.96,558.87,581.66,0,0,NA,0,0.02,0,0.06,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52.68,NA,NA,54.8,360.11,NA,63077.26,169.14,147.97,NA,40758.23,18185.29,3964.6,21.18,NA,0.09,0.74,NA,0.03,62.5,0.02,73.29,NA,9.06,NA,2.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Western Australia,,Total UNFCCC,6489.16,45219.33,616.25,13.7,560.81,548.09,0,0,NA,0,0.03,0,0.08,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51.44,NA,NA,53.47,351.34,NA,66334.14,228.62,206.54,NA,45219.33,17255.02,3631.16,22.08,NA,0.12,1.03,NA,0.04,87.24,0.03,102.3,NA,12.64,NA,3.13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,Western Australia,,Total UNFCCC,6341.56,45917.11,595.63,14.4,576.53,548.22,0,0,NA,0,0.03,0,0.09,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,78.94,NA,NA,51.85,340.74,NA,66682.99,271.41,248.68,NA,45917.11,16677.56,3816.91,22.72,NA,0.15,1.24,NA,0.04,105.04,0.04,123.17,NA,15.22,NA,3.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Western Australia,,Total UNFCCC,6500.05,52772.62,584.91,14.48,634.74,569.79,0,0,NA,0,0.04,0,0.12,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,83.01,NA,NA,58.16,382.21,NA,73327.44,340.76,317.63,NA,52772.62,16377.36,3836.71,23.13,NA,0.19,1.58,NA,0.06,134.16,0.05,157.32,NA,19.44,NA,4.81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,Western Australia,,Total UNFCCC,5228.1,49502.79,578.76,15.85,597.18,491.78,0,0,NA,0,0.05,0,0.14,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51.84,NA,NA,56,368.03,NA,70298.03,389.41,366.02,NA,49502.79,16205.29,4200.54,23.39,NA,0.21,1.82,NA,0.07,154.6,0.06,181.29,NA,22.41,NA,5.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Western Australia,,Total UNFCCC,5553.82,54964.7,586.61,15.65,601.69,567.55,NA,0,NA,NA,0.03,0,0.13,NA,0.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52.85,0,0,60.15,395.24,NA,76026.88,490.54,470.56,NA,54964.7,16425.12,4146.52,19.98,NA,NA,1.88,NA,NA,103.32,0.06,174.16,NA,167.59,0.35,4.59,15.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57,0.6
2006,Western Australia,,Total UNFCCC,6190.67,51818.88,601.67,15.3,598.01,562.91,NA,0,NA,NA,0.03,0,0.13,NA,0.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53.96,0,0,68.62,450.94,NA,73194.26,472.81,453.79,NA,51818.88,16846.79,4055.78,19.02,NA,NA,3.08,NA,NA,99.97,0.08,175.18,NA,162.2,0.4,4.12,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,1.82
2007,Western Australia,,Total UNFCCC,6441.07,60533.88,601.21,14.61,627.87,635.45,0,0.01,NA,NA,0.04,0,0.13,NA,0.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50.73,0,0,74.23,487.78,NA,81773.69,533.13,515.12,NA,60533.88,16833.83,3872.84,18.01,NA,46.4,5.65,NA,NA,115.22,0.08,169.36,NA,165.24,0.51,4.7,3.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37,1.97
2008,Western Australia,,Total UNFCCC,6123.6,60085.23,571.53,15.01,645.68,620.01,0,0.01,NA,NA,0.04,0,0.13,NA,0.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49.43,0,0,67.04,440.57,NA,80600.62,535.2,518.4,NA,60085.23,16002.82,3977.38,16.8,NA,46.83,5.95,NA,NA,123.56,0.09,163.08,NA,164.61,0.46,5.62,3.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,2.95
2009,Western Australia,,Total UNFCCC,5928.72,64195.6,562.42,16.23,640.62,612.78,0,0.01,NA,NA,0.05,0,0.15,NA,0.04,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.95,0,0,70.81,425.61,185.6,84913.7,669.24,653.56,NA,64195.6,15747.88,4300.97,15.69,NA,50.62,8.25,NA,NA,158.46,0.1,201.1,NA,214.86,0.51,9.64,3.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,3.92
2010,Western Australia,,Total UNFCCC,5631.62,61883.71,572.53,16.06,730.96,601.74,0,0.01,NA,NA,0.05,0,0.15,NA,0.04,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54.97,0,0.01,71.24,423.79,186.41,82821.45,651.21,637.46,NA,61883.71,16030.73,4255.79,13.74,NA,44.21,9.49,NA,NA,156.48,0.13,199.6,NA,204.86,0.58,9.64,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73,5.02
2011,Western Australia,,Total UNFCCC,5982.62,53644.5,547.99,14.86,664.91,613.92,0,0.02,NA,NA,0.06,0,0.18,NA,0.04,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59.6,0,0.01,69.42,408.27,212.22,73656.59,730.65,717.75,NA,53644.5,15343.85,3937.59,12.9,NA,50.17,12.17,NA,NA,182.8,0.16,238.87,NA,209.72,0.68,8.95,4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29,5.43
2012,Western Australia,,Total UNFCCC,6070.73,54413.89,552.42,16.08,732.17,612.71,0,0.02,NA,NA,0.05,0,0.16,NA,0.05,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.79,0,0.01,64.47,370.49,272.82,74841.92,700.3,687.61,NA,54413.89,15467.67,4260.06,12.69,NA,49.63,12.08,NA,NA,168.33,0.16,214.14,NA,223.5,0.93,5.89,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24,4.97
2013,Western Australia,,Total UNFCCC,6161.13,58496.95,559.37,13.76,813.47,619.87,0,0.02,NA,NA,0.06,0,0.17,NA,0.06,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,65.11,0.01,0.01,62.44,352.63,291.99,78595.58,788.9,776.76,NA,58496.95,15662.44,3647.29,12.14,NA,56.7,12.87,NA,NA,194.5,0.18,221.03,NA,264.58,0.99,13.17,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87,5
2014,Western Australia,,Total UNFCCC,6579.61,56610.87,547.54,14.73,853.31,646.2,0,0.03,NA,NA,0.07,0,0.2,NA,0.05,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,64.43,0.01,0.01,65.31,369.13,338.16,76684.18,837.68,826.03,NA,56610.87,15331.1,3904.54,11.65,NA,41.2,21.32,NA,NA,236.67,0.18,256.5,NA,245.19,1.02,10.3,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.82,4.78
2015,Western Australia,,Total UNFCCC,6273.98,59506.16,564.42,14.32,846.54,646.12,0,0.04,NA,NA,0.08,0,0.23,NA,0.05,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,64.13,0.01,0.01,62.25,349.77,395.5,80041.22,936.92,924.2,NA,59506.16,15803.9,3794.25,12.72,NA,46.2,24.3,NA,NA,265.79,0.21,296.17,NA,263.15,1.14,11.4,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,5.37
2016,Western Australia,,Total UNFCCC,5553.94,63717.68,564.25,14.76,830.05,631.46,0,0.04,NA,NA,0.08,0,0.23,NA,0.05,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.5,0.01,0.01,72.13,412.96,433.03,84359.8,931.93,919.22,NA,63717.68,15799.14,3911.05,12.71,NA,45.08,25.35,NA,NA,266.46,0.24,305.48,NA,250.6,1.19,8.4,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38,5.17
2017,Western Australia,,Total UNFCCC,5960.26,60143.84,574.92,15.69,872.13,659.07,0,0.04,NA,NA,0.08,0,0.23,NA,0.05,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.99,0.01,0.01,60.32,334.04,416.81,81326.89,926.48,914.07,NA,60143.84,16097.78,4158.79,12.41,NA,44.83,25.2,NA,NA,264.97,0.24,303.77,NA,249.19,1.18,8.35,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.34,5.14
2018,Western Australia,,Total UNFCCC,5575.69,65394.31,553.58,15.05,880.1,609.87,0,0.03,NA,NA,0.08,0,0.23,NA,0.05,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.68,0.01,0.01,53.55,287.44,388.17,85808.22,924.83,909.33,NA,65394.31,15500.17,3988.91,15.5,NA,55.84,23.52,NA,NA,251.33,0.47,296.03,NA,254.73,1.33,9.7,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59,4.91
2019,Western Australia,,Total UNFCCC,5524,70915.87,560.55,15.86,904.81,596.49,0.01,0.04,NA,NA,0.09,0,0.26,NA,0.06,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,74.38,0.01,0.01,52.32,277.06,437.7,91851.58,1037.39,1022.8,NA,70915.87,15695.26,4203.07,14.59,NA,62.8,26.45,NA,NA,282.69,0.52,332.97,NA,286.52,1.5,10.91,4.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54,5.53
